Fecha,Precipitacion_mm,Temperatura_C,Humedad_Relativa_%,Velocidad_Viento_m_s,Humedad_Suelo_Superficie_m3_m3,Humedad_Suelo_Raices_m3_m3,Radiacion_Solar_MJ_m2
2020-07-04,1.17,25.07,70.58,0.96,0.367095947265625,0.3611685434977214,22.27
2020-07-05,0.11,26.03,58.54,0.95,0.3448047637939453,0.35673077901204425,22.93
2020-07-06,0.33,24.5,65.65,1.25,0.3245703379313151,0.3510278065999349,22.99
2020-07-07,4.38,23.9,76.72,1.12,0.3165601094563802,0.34584935506184894,15.65
2020-07-08,3.83,24.19,77.5,0.33,0.35671552022298175,0.3437690734863281,16.0
2020-07-09,0.86,25.18,67.18,0.77,0.3614381154378255,0.342593510945638,22.48
2020-07-10,0.95,24.5,72.2,1.1,0.34246253967285156,0.3395519256591797,20.99
2020-07-11,8.52,23.67,81.43,0.86,0.3843790690104167,0.33945274353027344,16.76
2020-07-12,1.55,23.62,80.09,0.84,0.3864339192708333,0.3445110321044922,17.86
2020-07-13,0.66,25.54,65.86,0.96,0.365749994913737,0.3440907796223958,23.81
2020-07-14,0.26,25.65,63.4,0.86,0.34124183654785156,0.34026654561360675,20.65
2020-07-15,0.43,25.38,62.51,1.25,0.3201313018798828,0.3359203338623047,21.16
2020-07-16,7.14,24.25,72.36,0.83,0.315731684366862,0.3314978281656901,20.35
2020-07-17,9.91,24.79,76.95,0.47,0.4066569010416667,0.3336741129557292,17.97
2020-07-18,2.18,25.18,74.08,0.44,0.41263771057128906,0.3494497934977214,20.34
2020-07-19,0.55,25.4,74.49,0.73,0.3815733591715495,0.35144488016764325,21.05
2020-07-20,1.14,25.56,70.67,0.57,0.3596598307291667,0.34837977091471356,20.15
2020-07-21,2.44,24.82,71.27,0.29,0.35185813903808594,0.34529685974121094,12.92
2020-07-22,3.26,24.61,73.05,0.43,0.3627694447835286,0.34389686584472656,18.67
2020-07-23,0.84,24.99,68.01,0.96,0.3646888732910156,0.3429114023844401,21.43
2020-07-24,4.83,24.09,75.38,0.65,0.3560479482014974,0.3403282165527344,15.61
2020-07-25,3.93,23.96,76.16,0.34,0.38790639241536456,0.3431434631347656,16.53
2020-07-26,12.46,23.34,82.22,0.42,0.40708478291829425,0.35137494405110675,14.44
2020-07-27,11.68,24.16,79.69,0.3,0.44400596618652344,0.3881918589274089,14.13
2020-07-28,3.6,24.14,77.64,0.96,0.43541717529296875,0.40137354532877606,19.08
2020-07-29,0.83,24.93,70.88,0.98,0.4147497812906901,0.3965078989664714,21.68
2020-07-30,3.63,25.0,74.01,0.33,0.40025774637858075,0.3887004852294922,22.8
2020-07-31,3.61,25.35,72.1,0.41,0.4054985046386719,0.3840630849202474,20.02
2020-08-01,0.31,25.76,69.08,0.27,0.39832496643066406,0.38246726989746094,22.92
2020-08-02,0.3,26.55,65.05,0.36,0.3715324401855469,0.3760217030843099,22.23
2020-08-03,3.84,25.89,71.77,0.32,0.3666826883951823,0.36940256754557294,17.1
2020-08-04,4.36,25.36,71.67,0.43,0.38249842325846356,0.3671099344889323,13.31
2020-08-05,4.7,24.98,73.17,0.21,0.3988259633382161,0.3704395294189453,15.59
2020-08-06,5.73,24.27,79.34,0.29,0.4046764373779297,0.3763745625813802,14.34
2020-08-07,4.61,24.54,75.85,0.48,0.41452471415201825,0.38567479451497394,16.68
2020-08-08,1.76,25.04,70.28,0.94,0.4014771779378255,0.3859729766845703,20.65
2020-08-09,5.02,24.58,79.39,0.95,0.4014161427815755,0.3821175893147786,17.17
2020-08-10,2.32,24.51,75.1,1.1,0.40601221720377606,0.3849067687988281,19.33
2020-08-11,4.27,24.75,76.66,1.2,0.3942381540934245,0.38144175211588544,19.74
2020-08-12,4.14,24.93,74.89,1.34,0.40161387125651044,0.3812427520751953,19.76
2020-08-13,3.96,25.19,73.56,1.06,0.4028269449869792,0.3826885223388672,18.21
2020-08-14,0.7,25.84,65.29,1.03,0.3908704121907552,0.3819459279378255,20.5
2020-08-15,2.42,25.39,68.98,0.71,0.3763109842936198,0.3760490417480469,20.35
2020-08-16,1.04,24.82,75.99,0.52,0.3729845682779948,0.3713328043619792,16.48
2020-08-17,0.97,24.87,74.52,0.64,0.3639272054036458,0.3670399983723958,14.32
2020-08-18,3.68,24.85,76.52,0.88,0.36158116658528644,0.3629627227783203,18.63
2020-08-19,9.76,24.12,81.78,0.61,0.41053517659505206,0.3662255605061849,16.43
2020-08-20,0.96,23.93,81.32,0.75,0.4088319142659505,0.37486712137858075,15.58
2020-08-21,0.94,24.55,77.92,0.5,0.3896980285644531,0.37244542439778644,20.3
2020-08-22,1.82,24.2,77.3,0.42,0.37529754638671875,0.3676923116048177,18.31
2020-08-23,5.05,24.21,76.3,0.26,0.3775482177734375,0.3635546366373698,16.45
2020-08-24,6.5,24.26,76.97,0.21,0.4214852650960286,0.3684883117675781,20.06
2020-08-25,2.93,24.03,77.58,0.3,0.4120445251464844,0.3738778432210286,14.11
2020-08-26,1.89,23.77,82.05,0.56,0.4035504659016927,0.375301996866862,17.54
2020-08-27,1.31,24.72,72.66,0.85,0.39095306396484375,0.37256749471028644,21.88
2020-08-28,0.1,26.25,60.89,0.87,0.3726495107014974,0.3674634297688802,22.43
2020-08-29,0.06,26.11,57.41,1.35,0.34761937459309894,0.3605060577392578,23.72
2020-08-30,0.29,24.94,64.24,0.94,0.3262933095296224,0.35292307535807294,20.71
2020-08-31,0.85,24.51,70.31,0.34,0.3160858154296875,0.3466847737630208,19.08
2020-09-01,6.96,25.06,72.31,0.55,0.322750727335612,0.34167925516764325,19.87
2020-09-02,26.02,23.09,85.77,0.32,0.44180742899576825,0.3709532419840495,15.53
2020-09-03,6.86,22.66,86.51,0.38,0.43821461995442706,0.4130452473958333,12.81
2020-09-04,1.87,23.83,76.63,0.39,0.4353720347086589,0.4130865732828776,18.41
2020-09-05,3.69,25.01,75.96,0.43,0.4229469299316406,0.4082743326822917,21.44
2020-09-06,0.35,24.8,73.23,0.34,0.4143931070963542,0.4049084981282552,21.16
2020-09-07,0.55,24.67,73.49,0.59,0.3900705973307292,0.3970877329508464,21.53
2020-09-08,10.53,23.57,83.08,0.38,0.4332135518391927,0.4009132385253906,18.78
2020-09-09,11.74,23.02,84.42,0.29,0.4496339162190755,0.4086252848307292,19.45
2020-09-10,5.6,23.94,79.08,0.17,0.4411932627360026,0.4301160176595052,20.04
2020-09-11,6.87,24.18,80.99,0.12,0.4338480631510417,0.4234809875488281,15.98
2020-09-12,20.3,23.96,85.18,0.33,0.4410235087076823,0.4340890248616536,16.65
2020-09-13,12.32,24.29,81.14,0.45,0.4669208526611328,0.4526557922363281,17.94
2020-09-14,1.11,24.92,78.52,0.23,0.44850413004557294,0.44639841715494794,20.11
2020-09-15,0.32,25.58,70.9,0.55,0.42690404256184894,0.43476231892903644,20.04
2020-09-16,1.11,24.7,73.69,0.54,0.4104595184326172,0.4238198598225911,20.08
2020-09-17,5.11,23.94,79.21,0.36,0.40596771240234375,0.41515668233235675,19.62
2020-09-18,17.28,23.2,88.32,0.26,0.4540220896402995,0.4324220021565755,8.44
2020-09-19,17.19,23.17,86.2,0.22,0.4680004119873047,0.45205243428548175,18.0
2020-09-20,10.32,23.47,86.01,0.28,0.4589099884033203,0.45227940877278644,17.35
2020-09-21,2.76,24.37,79.18,0.33,0.4497388203938802,0.4565881093343099,16.54
2020-09-22,4.58,25.35,73.55,0.32,0.4542096455891927,0.4491996765136719,18.89
2020-09-23,8.2,24.68,80.6,0.24,0.4560648600260417,0.447384516398112,16.59
2020-09-24,2.45,23.97,81.91,0.49,0.4564069112141927,0.45258140563964844,16.94
2020-09-25,0.24,25.05,69.3,0.42,0.4403260548909505,0.445126215616862,21.18
2020-09-26,0.51,24.88,68.34,0.65,0.4178059895833333,0.4337323506673177,19.72
2020-09-27,1.77,25.01,67.92,0.48,0.4084962209065755,0.42361704508463544,18.83
2020-09-28,3.26,24.88,70.68,0.44,0.4055016835530599,0.4161084493001302,18.25
2020-09-29,4.88,24.68,73.16,0.25,0.4268919626871745,0.4139366149902344,20.12
2020-09-30,3.61,24.88,71.19,0.7,0.42051442464192706,0.4141527811686198,18.24
2020-10-01,5.04,24.1,76.74,0.33,0.4283638000488281,0.41890207926432294,18.39
2020-10-02,15.56,23.61,82.67,0.75,0.45426368713378906,0.4384072621663411,15.98
2020-10-03,5.41,23.61,79.52,0.53,0.44744300842285156,0.4382438659667969,16.48
2020-10-04,1.66,23.38,80.15,0.77,0.44399261474609375,0.4371662139892578,11.87
2020-10-05,8.14,23.59,77.77,0.67,0.45554224650065106,0.43695958455403644,18.58
2020-10-06,21.39,23.19,80.94,0.45,0.45268821716308594,0.4450155893961589,18.26
2020-10-07,9.28,23.63,74.96,0.34,0.4243481953938802,0.43977101643880206,18.86
2020-10-08,6.27,23.69,81.03,0.62,0.4491221110026042,0.43131065368652344,13.49
2020-10-09,3.18,24.29,77.44,0.25,0.4549414316813151,0.44020525614420575,20.53
2020-10-10,0.91,24.71,71.91,0.85,0.4254538218180339,0.43254661560058594,22.94
2020-10-11,0.98,24.22,74.01,0.74,0.409423828125,0.42217381795247394,21.59
2020-10-12,1.58,24.58,75.37,0.18,0.4000892639160156,0.4136149088541667,19.75
2020-10-13,11.8,24.04,80.26,0.41,0.4332434336344401,0.4143079121907552,14.32
2020-10-14,3.52,22.79,83.8,0.55,0.42402203877766925,0.4318765004475911,12.18
2020-10-15,1.65,24.35,75.64,0.19,0.4371929168701172,0.4282023111979167,19.95
2020-10-16,2.37,24.57,76.77,0.56,0.42401885986328125,0.4229723612467448,20.31
2020-10-17,16.07,24.52,82.31,0.37,0.4335613250732422,0.4244810740152995,15.66
2020-10-18,15.26,24.22,77.44,0.38,0.43888409932454425,0.4375603993733724,14.34
2020-10-19,4.93,23.35,77.52,0.75,0.4589640299479167,0.45057042439778644,17.49
2020-10-20,9.36,22.25,87.01,0.45,0.4378197987874349,0.4449043273925781,11.52
2020-10-21,6.38,23.82,80.77,0.24,0.4392356872558594,0.43081919352213544,14.95
2020-10-22,4.02,24.0,80.01,0.2,0.4564291636149089,0.433407465616862,13.51
2020-10-23,10.32,24.62,80.52,0.23,0.4550177256266276,0.4394378662109375,13.82
2020-10-24,4.99,23.66,85.15,0.59,0.4528961181640625,0.45179112752278644,14.66
2020-10-25,8.11,22.75,87.14,0.28,0.4423268636067708,0.4488684336344401,11.2
2020-10-26,2.27,23.92,78.55,0.43,0.42189661661783856,0.4327932993570964,19.22
2020-10-27,1.0,23.72,78.66,1.1,0.4169667561848958,0.4234460194905599,22.21
2020-10-28,3.72,23.78,79.95,0.31,0.405880610148112,0.4150676727294922,20.3
2020-10-29,6.42,23.16,85.34,0.33,0.42650794982910156,0.4114309946695964,16.28
2020-10-30,5.02,23.17,85.1,0.54,0.4417317708333333,0.41657129923502606,18.1
2020-10-31,76.67,22.47,91.48,0.43,0.47230084737141925,0.45377222696940106,11.88
2020-11-01,46.93,21.52,94.15,0.77,0.46224021911621094,0.4588572184244792,5.66
2020-11-02,14.66,22.59,87.77,0.15,0.4665273030598958,0.45438067118326825,15.35
2020-11-03,34.27,22.8,90.44,0.53,0.45830027262369794,0.4646046956380208,10.2
2020-11-04,44.25,22.5,91.69,0.28,0.46160316467285156,0.46623484293619794,6.27
2020-11-05,16.16,22.73,88.77,0.45,0.4691937764485677,0.46762975056966144,12.97
2020-11-06,10.78,22.34,90.39,0.36,0.4365641276041667,0.46488062540690106,12.95
2020-11-07,4.17,22.52,86.05,0.26,0.4695555369059245,0.4656848907470703,14.43
2020-11-08,8.78,23.31,85.3,0.13,0.4654426574707031,0.46828460693359375,13.71
2020-11-09,13.78,22.89,89.07,0.36,0.46744219462076825,0.4761168162027995,13.74
2020-11-10,14.21,22.99,87.25,0.29,0.4624671936035156,0.4695587158203125,15.61
2020-11-11,16.51,22.65,88.6,0.16,0.4722474416097005,0.48364003499348956,15.23
2020-11-12,32.65,22.35,88.46,0.37,0.45795249938964844,0.4734598795572917,16.27
2020-11-13,48.78,21.99,92.02,0.72,0.4561360677083333,0.4634284973144531,8.5
2020-11-14,5.33,20.77,92.55,1.09,0.4713255564371745,0.4566020965576172,6.53
2020-11-15,3.08,21.68,89.77,0.08,0.4658368428548177,0.4593385060628255,10.92
2020-11-16,15.16,22.76,88.43,0.36,0.4635429382324219,0.4626973470052083,13.27
2020-11-17,58.2,21.84,91.89,0.07,0.45375696818033856,0.4766845703125,6.01
2020-11-18,90.04,22.1,91.64,0.28,0.45782216389973956,0.46632639567057294,11.94
2020-11-19,6.43,22.7,84.66,0.34,0.4650249481201172,0.44654591878255206,17.18
2020-11-20,6.41,23.17,83.4,0.49,0.4680442810058594,0.4579652150472005,16.25
2020-11-21,2.2,23.15,81.44,0.08,0.44501304626464844,0.4520104726155599,17.91
2020-11-22,10.25,23.18,86.83,0.12,0.45908546447753906,0.45185216267903644,16.46
2020-11-23,4.86,23.43,84.61,0.12,0.4638532002766927,0.46299107869466144,16.08
2020-11-24,5.32,23.17,86.11,0.7,0.4629859924316406,0.45783106486002606,15.8
2020-11-25,0.92,22.83,84.27,1.22,0.456756591796875,0.4556954701741536,17.9
2020-11-26,5.26,22.41,87.29,1.41,0.4507134755452474,0.44850603739420575,17.32
2020-11-27,14.17,22.45,88.36,0.93,0.4612693786621094,0.4551404317220052,14.82
2020-11-28,47.18,21.84,91.65,0.35,0.4561500549316406,0.4686088562011719,7.38
2020-11-29,3.49,22.55,87.04,0.69,0.4611746470133464,0.46645482381184894,14.22
2020-11-30,2.55,23.07,86.01,0.78,0.4573955535888672,0.460720698038737,14.98
2020-12-01,1.42,23.28,84.73,0.34,0.4520988464355469,0.45569292704264325,14.71
2020-12-02,1.51,23.16,84.42,0.6,0.44518470764160156,0.4504082997639974,15.91
2020-12-03,0.18,22.6,77.86,1.17,0.4330056508382161,0.4440511067708333,20.39
2020-12-04,0.05,21.15,78.85,1.19,0.41529210408528644,0.4351348876953125,21.05
2020-12-05,0.56,21.87,79.78,0.74,0.4030386606852214,0.42644182840983075,17.55
2020-12-06,0.89,22.78,81.54,0.7,0.39893023173014325,0.4196065266927083,18.42
2020-12-07,4.02,23.48,87.03,0.49,0.41021474202473956,0.41460927327473956,16.41
2020-12-08,1.68,23.68,84.64,0.4,0.41825294494628906,0.4129021962483724,16.71
2020-12-09,5.24,22.93,89.45,0.68,0.43346277872721356,0.4131011962890625,13.85
2020-12-10,1.42,22.09,85.98,1.25,0.42946942647298175,0.41606394449869794,18.84
2020-12-11,1.31,21.57,84.61,1.37,0.4201183319091797,0.4144509633382161,20.17
2020-12-12,0.36,21.81,80.04,1.06,0.4016030629475911,0.4103902180989583,20.45
2020-12-13,0.14,21.42,79.69,1.14,0.386569341023763,0.40484174092610675,21.25
2020-12-14,1.71,21.79,82.23,0.78,0.37671661376953125,0.39898236592610675,18.84
2020-12-15,18.29,22.73,86.05,0.85,0.4362176259358724,0.4165973663330078,15.21
2020-12-16,2.51,22.2,84.78,1.04,0.4507738749186198,0.43391863505045575,18.94
2020-12-17,1.85,21.99,86.72,1.24,0.43438275655110675,0.4315325419108073,17.2
2020-12-18,2.04,21.93,84.19,1.5,0.4293231964111328,0.4274889628092448,18.73
2020-12-19,2.45,21.57,80.28,1.44,0.4268608093261719,0.4236380259195964,19.17
2020-12-20,0.99,21.25,79.97,1.23,0.4158426920572917,0.41922632853190106,20.14
2020-12-21,1.3,22.01,82.25,0.97,0.4047705332438151,0.41375096638997394,19.45
2020-12-22,2.74,22.14,85.22,1.3,0.40603383382161456,0.40912628173828125,16.68
2020-12-23,2.73,22.25,82.96,1.49,0.41611798604329425,0.40714263916015625,18.26
2020-12-24,2.88,21.75,82.9,1.44,0.4151496887207031,0.4058278401692708,18.85
2020-12-25,29.7,22.38,87.75,0.88,0.4388071695963542,0.4247474670410156,14.83
2020-12-26,6.23,21.95,84.04,0.94,0.4678516387939453,0.45328013102213544,19.83
2020-12-27,7.92,22.09,85.0,0.45,0.4595998128255208,0.4603220621744792,18.3
2020-12-28,1.53,22.36,84.26,0.59,0.44991111755371094,0.4541066487630208,18.08
2020-12-29,3.12,22.09,83.28,0.94,0.4505653381347656,0.4488487243652344,17.51
2020-12-30,1.27,21.41,81.1,1.23,0.4369163513183594,0.44318072001139325,20.58
2020-12-31,2.83,21.11,82.91,1.29,0.429653803507487,0.4361108144124349,20.06
2021-01-01,9.07,21.15,86.34,1.49,0.457366943359375,0.4418099721272786,16.52
2021-01-02,3.26,20.95,85.3,1.55,0.4509175618489583,0.4464842478434245,17.22
2021-01-03,2.05,21.13,83.03,1.57,0.44601885477701825,0.44327354431152344,19.12
2021-01-04,0.78,20.39,80.72,1.12,0.4292519887288411,0.4367815653483073,20.27
2021-01-05,0.41,21.36,73.61,0.84,0.41336949666341144,0.4287300109863281,21.61
2021-01-06,0.79,21.9,74.83,0.56,0.4032357533772786,0.4208106994628906,20.39
2021-01-07,0.75,23.01,68.83,0.28,0.39435704549153644,0.41385777791341144,18.62
2021-01-08,9.77,22.46,83.23,0.83,0.4268945058186849,0.411529541015625,15.44
2021-01-09,0.78,22.56,82.52,0.59,0.4333000183105469,0.4204521179199219,14.52
2021-01-10,3.37,21.68,85.23,1.35,0.4308961232503255,0.42047373453776044,16.27
2021-01-11,2.12,21.93,82.46,1.46,0.4236939748128255,0.41945775349934894,15.05
2021-01-12,0.79,21.1,78.06,1.49,0.41608301798502606,0.4168478647867839,19.5
2021-01-13,0.1,20.96,78.92,1.18,0.39734331766764325,0.4109656016031901,21.28
2021-01-14,0.27,22.0,75.38,0.72,0.3813667297363281,0.4037666320800781,21.24
2021-01-15,0.36,22.3,78.22,0.84,0.37024815877278644,0.39680226643880206,19.82
2021-01-16,0.01,21.81,68.3,0.76,0.3594786326090495,0.3902269999186198,20.88
2021-01-17,0.01,21.55,67.83,1.0,0.3458849589029948,0.38321495056152344,22.86
2021-01-18,0.31,21.5,68.37,1.21,0.3328132629394531,0.37586021423339844,22.41
2021-01-19,0.05,20.91,67.47,1.61,0.3200721740722656,0.3688367207845052,22.91
2021-01-20,0.48,21.31,75.33,1.63,0.30965550740559894,0.3621253967285156,20.22
2021-01-21,0.31,21.04,78.46,1.4,0.3016643524169922,0.3565101623535156,19.6
2021-01-22,0.57,21.72,74.29,1.09,0.2955373128255208,0.35130945841471356,21.3
2021-01-23,0.16,22.77,70.95,0.99,0.288787841796875,0.34614117940266925,22.83
2021-01-24,0.73,22.32,76.57,1.37,0.2825202941894531,0.3410682678222656,20.22
2021-01-25,0.28,21.62,72.82,1.5,0.27703094482421875,0.3365669250488281,21.06
2021-01-26,0.01,21.26,70.44,1.49,0.2670981089274089,0.33185450236002606,22.59
2021-01-27,0.02,21.18,71.1,1.31,0.25751495361328125,0.32710901896158856,21.11
2021-01-28,0.74,21.91,76.65,1.48,0.25233904520670575,0.3228340148925781,21.19
2021-01-29,0.24,21.42,69.94,1.5,0.25013097127278644,0.319003423055013,22.51
2021-01-30,0.58,20.46,68.43,1.42,0.24291229248046875,0.31498972574869794,22.33
2021-01-31,1.84,21.63,73.92,1.37,0.24352709452311197,0.31142107645670575,21.39
2021-02-01,2.9,23.15,72.52,0.88,0.2646656036376953,0.30866050720214844,20.81
2021-02-02,1.53,24.37,68.74,0.35,0.2718009948730469,0.3064950307210286,20.09
2021-02-03,2.1,23.6,75.37,0.77,0.2769571940104167,0.3045800526936849,18.45
2021-02-04,1.9,23.69,71.73,0.86,0.2866783142089844,0.30297597249348956,19.7
2021-02-05,1.84,24.01,69.64,0.97,0.2855854034423828,0.301089604695638,21.96
2021-02-06,1.07,23.85,72.53,1.22,0.2897256215413411,0.2990709940592448,23.26
2021-02-07,0.81,22.96,72.83,1.06,0.2805194854736328,0.29691823323567706,22.05
2021-02-08,1.07,23.8,69.64,1.2,0.27465375264485675,0.29479026794433594,23.0
2021-02-09,4.08,22.16,78.96,1.46,0.2851263682047526,0.2929693857828776,18.61
2021-02-10,3.33,23.3,72.96,1.24,0.30140240987141925,0.2921498616536458,19.84
2021-02-11,1.12,22.23,67.45,1.33,0.30881373087565106,0.2913290659586589,22.69
2021-02-12,10.14,22.73,71.75,1.01,0.3208605448404948,0.29032007853190106,21.9
2021-02-13,1.95,23.8,67.79,0.34,0.3712469736735026,0.2994499206542969,20.03
2021-02-14,3.68,24.53,67.78,0.31,0.35634295145670575,0.30390485127766925,16.63
2021-02-15,4.35,24.23,73.49,1.01,0.37761815388997394,0.3103453318277995,21.5
2021-02-16,2.83,23.31,72.96,1.17,0.3633626302083333,0.31397565205891925,19.62
2021-02-17,5.09,22.63,73.46,1.5,0.37344614664713544,0.31700388590494794,20.31
2021-02-18,1.82,22.15,70.71,1.55,0.37160682678222656,0.32214800516764325,22.87
2021-02-19,3.27,22.51,67.77,1.08,0.360836664835612,0.32318687438964844,22.89
2021-02-20,6.55,23.28,70.15,1.2,0.3664652506510417,0.3242181142171224,18.8
2021-02-21,3.93,22.63,71.69,1.41,0.3851203918457031,0.33248138427734375,20.37
2021-02-22,3.37,22.13,72.0,1.52,0.3812878926595052,0.33910687764485675,20.51
2021-02-23,2.38,22.94,70.06,1.16,0.3703905741373698,0.34154637654622394,20.2
2021-02-24,6.24,22.59,78.1,1.52,0.3863538106282552,0.3439445495605469,15.18
2021-02-25,13.29,22.45,82.81,1.83,0.4183979034423828,0.35965410868326825,14.06
2021-02-26,17.65,22.57,81.86,1.84,0.41393280029296875,0.3956858317057292,17.01
2021-02-27,6.23,22.1,77.1,2.07,0.4358208974202474,0.3942025502522786,19.57
2021-02-28,1.96,21.66,71.12,1.98,0.4201971689860026,0.39473533630371094,21.74
2021-03-01,0.56,21.83,62.35,1.86,0.39569536844889325,0.3882764180501302,25.59
2021-03-02,0.02,20.78,65.83,1.53,0.3693777720133464,0.3793983459472656,26.16
2021-03-03,0.0,21.94,46.43,1.21,0.3470713297526042,0.37019983927408856,27.37
2021-03-04,0.44,23.4,55.57,0.72,0.3279914855957031,0.3612524668375651,25.87
2021-03-05,2.36,23.16,68.91,0.64,0.3295968373616536,0.35443878173828125,20.04
2021-03-06,4.28,23.66,69.81,0.71,0.3541418711344401,0.3503348032633464,19.54
2021-03-07,3.68,24.71,73.72,1.08,0.3594214121500651,0.347622553507487,19.89
2021-03-08,1.81,23.19,76.43,1.62,0.3687928517659505,0.34668858846028644,16.58
2021-03-09,6.11,22.2,77.36,1.83,0.37103843688964844,0.3459269205729167,18.04
2021-03-10,2.51,21.82,73.26,1.59,0.38941001892089844,0.350216547648112,22.96
2021-03-11,1.99,22.49,69.26,1.03,0.3729108174641927,0.35087013244628906,18.66
2021-03-12,4.44,23.16,68.55,1.14,0.3762226104736328,0.35042762756347656,23.07
2021-03-13,7.75,22.84,71.86,1.26,0.3955834706624349,0.3545481363932292,21.01
2021-03-14,18.13,22.53,77.51,1.35,0.4110088348388672,0.37340227762858075,19.37
2021-03-15,15.19,22.55,81.06,1.4,0.41413625081380206,0.39706993103027344,17.59
2021-03-16,30.87,21.78,87.73,1.44,0.4219074249267578,0.4068806966145833,13.59
2021-03-17,11.91,21.83,83.55,1.44,0.4676202138264974,0.42880821228027344,15.67
2021-03-18,5.66,22.58,82.4,1.47,0.4507605234781901,0.4318733215332031,18.84
2021-03-19,5.78,22.21,81.5,1.31,0.4483356475830078,0.43175188700358075,18.02
2021-03-20,2.4,22.25,76.0,1.4,0.4375559488932292,0.4278450012207031,23.41
2021-03-21,1.19,22.13,71.93,1.2,0.4175726572672526,0.4200286865234375,24.46
2021-03-22,1.95,22.93,72.89,0.74,0.40783055623372394,0.4122670491536458,20.24
2021-03-23,8.29,22.87,79.06,0.24,0.41222190856933594,0.40758196512858075,15.86
2021-03-24,18.45,22.32,87.81,0.83,0.4522908528645833,0.4260915120442708,15.36
2021-03-25,40.16,22.5,85.08,1.31,0.4677594502766927,0.4489447275797526,16.95
2021-03-26,3.32,22.1,77.77,1.76,0.4588762919108073,0.456546147664388,22.82
2021-03-27,1.85,21.26,75.43,1.67,0.4380321502685547,0.4410260518391927,22.93
